category,business_id,stars
Restaurants,RK6-cJ9hj53RzOlCBmpT-g,5.0
Italian,RK6-cJ9hj53RzOlCBmpT-g,5.0
Food Trucks,RK6-cJ9hj53RzOlCBmpT-g,5.0
Food,RK6-cJ9hj53RzOlCBmpT-g,5.0
Masonry/Concrete,ZM46RDLXaFNo_z6t-j_L4w,3.5
Gardeners,ZM46RDLXaFNo_z6t-j_L4w,3.5
Lawn Services,ZM46RDLXaFNo_z6t-j_L4w,3.5
Tree Services,ZM46RDLXaFNo_z6t-j_L4w,3.5
Landscape Architects,ZM46RDLXaFNo_z6t-j_L4w,3.5
Home Services,ZM46RDLXaFNo_z6t-j_L4w,3.5
Contractors,ZM46RDLXaFNo_z6t-j_L4w,3.5
Landscaping,ZM46RDLXaFNo_z6t-j_L4w,3.5
Karaoke,pEm4xNCk8d0TF6A1gi-WDQ,3.5
DJs,pEm4xNCk8d0TF6A1gi-WDQ,3.5
Event Planning & Services,pEm4xNCk8d0TF6A1gi-WDQ,3.5
Party & Event Planning,pEm4xNCk8d0TF6A1gi-WDQ,3.5
Nightlife,pEm4xNCk8d0TF6A1gi-WDQ,3.5
Event Planning & Services,J_ksUDPpzPwfTGtI4zTRnQ,4.5
Caterers,J_ksUDPpzPwfTGtI4zTRnQ,4.5
Party & Event Planning,J_ksUDPpzPwfTGtI4zTRnQ,4.5
Sporting Goods,knQ4vIgx-r85kjlWVVjcpQ,4.5
Sports Wear,knQ4vIgx-r85kjlWVVjcpQ,4.5
Fashion,knQ4vIgx-r85kjlWVVjcpQ,4.5
Restaurants,knQ4vIgx-r85kjlWVVjcpQ,4.5
Fast Food,knQ4vIgx-r85kjlWVVjcpQ,4.5
Sandwiches,knQ4vIgx-r85kjlWVVjcpQ,4.5
Shopping,knQ4vIgx-r85kjlWVVjcpQ,4.5
Real Estate,U2Tzy6J9aAAg9pzXsgdkvg,5.0
Home Services,U2Tzy6J9aAAg9pzXsgdkvg,5.0
Financial Services,U2Tzy6J9aAAg9pzXsgdkvg,5.0
Mortgage Brokers,U2Tzy6J9aAAg9pzXsgdkvg,5.0
Mortgage Lenders,U2Tzy6J9aAAg9pzXsgdkvg,5.0
American (New),1MeIwdbTnZOBFCKOrgaxuw,3.5
Restaurants,1MeIwdbTnZOBFCKOrgaxuw,3.5
Cafes,1MeIwdbTnZOBFCKOrgaxuw,3.5
Italian,1MeIwdbTnZOBFCKOrgaxuw,3.5
American (Traditional),1MeIwdbTnZOBFCKOrgaxuw,3.5
Fitness & Instruction,8KMIT0NXu30Jz5Ojo5uxaw,5.0
Physical Therapy,8KMIT0NXu30Jz5Ojo5uxaw,5.0
Health & Medical,8KMIT0NXu30Jz5Ojo5uxaw,5.0
Active Life,8KMIT0NXu30Jz5Ojo5uxaw,5.0
Trainers,8KMIT0NXu30Jz5Ojo5uxaw,5.0
Women's Clothing,jiLGdnf42eYftkqfU2ze1w,3.5
Men's Clothing,jiLGdnf42eYftkqfU2ze1w,3.5
Accessories,jiLGdnf42eYftkqfU2ze1w,3.5
Fashion,jiLGdnf42eYftkqfU2ze1w,3.5
Jewelry,jiLGdnf42eYftkqfU2ze1w,3.5
Department Stores,jiLGdnf42eYftkqfU2ze1w,3.5
Shopping,jiLGdnf42eYftkqfU2ze1w,3.5
Shoe Stores,jiLGdnf42eYftkqfU2ze1w,3.5
Seafood,EuRGgOwJ0g1vTj2R04j37Q,2.5
Restaurants,EuRGgOwJ0g1vTj2R04j37Q,2.5
Restaurants,TLZ3-eDPLhUzfsWO4ad6Ug,4.0
Seafood,TLZ3-eDPLhUzfsWO4ad6Ug,4.0
Cajun/Creole,TLZ3-eDPLhUzfsWO4ad6Ug,4.0
Mexican,Dy91wdWkwtI_qgjAIZ0Niw,4.0
Restaurants,Dy91wdWkwtI_qgjAIZ0Niw,4.0
Printing Services,2Bi3ef7c0CrLxHD_-yy_tw,3.0
Local Services,2Bi3ef7c0CrLxHD_-yy_tw,3.0
Shipping Centers,2Bi3ef7c0CrLxHD_-yy_tw,3.0
Couriers & Delivery Services,2Bi3ef7c0CrLxHD_-yy_tw,3.0
Notaries,2Bi3ef7c0CrLxHD_-yy_tw,3.0
Restaurants,vje0KIiE7vtpx7JzmBx5LQ,4.0
French,vje0KIiE7vtpx7JzmBx5LQ,4.0
Moroccan,vje0KIiE7vtpx7JzmBx5LQ,4.0
Seafood,vje0KIiE7vtpx7JzmBx5LQ,4.0
Mediterranean,vje0KIiE7vtpx7JzmBx5LQ,4.0
Flooring,2n9HHBxG7yAyAUwXXa49aw,4.0
Handyman,2n9HHBxG7yAyAUwXXa49aw,4.0
Contractors,2n9HHBxG7yAyAUwXXa49aw,4.0
Home Services,2n9HHBxG7yAyAUwXXa49aw,4.0
Pest Control,kK2i5Xyd9SOpF5pCFilbcg,4.5
Local Services,kK2i5Xyd9SOpF5pCFilbcg,4.5
Shopping,I6DCYks9lqZeoZiVzW7PmA,1.5
Auction Houses,I6DCYks9lqZeoZiVzW7PmA,1.5
Active Life,I6DCYks9lqZeoZiVzW7PmA,1.5
Bars,VrGxoSNZfSiT-G4OqRRGIw,4.0
Lounges,VrGxoSNZfSiT-G4OqRRGIw,4.0
American (New),VrGxoSNZfSiT-G4OqRRGIw,4.0
Restaurants,VrGxoSNZfSiT-G4OqRRGIw,4.0
Nightlife,VrGxoSNZfSiT-G4OqRRGIw,4.0
Wine Bars,VrGxoSNZfSiT-G4OqRRGIw,4.0
Eyewear & Opticians,H0NEOp4e3Zu598u6kO3y0g,3.5
Health & Medical,H0NEOp4e3Zu598u6kO3y0g,3.5
Shopping,H0NEOp4e3Zu598u6kO3y0g,3.5
Doctors,H0NEOp4e3Zu598u6kO3y0g,3.5
Optometrists,H0NEOp4e3Zu598u6kO3y0g,3.5
Ophthalmologists,H0NEOp4e3Zu598u6kO3y0g,3.5
Bars,sB45WFgysT617bKWP_WJwA,4.5
Beer Gardens,sB45WFgysT617bKWP_WJwA,4.5
Food,sB45WFgysT617bKWP_WJwA,4.5
Breweries,sB45WFgysT617bKWP_WJwA,4.5
Nightlife,sB45WFgysT617bKWP_WJwA,4.5
Tours,sB45WFgysT617bKWP_WJwA,4.5
Pubs,sB45WFgysT617bKWP_WJwA,4.5
Wine Tours,sB45WFgysT617bKWP_WJwA,4.5
Beer Tours,sB45WFgysT617bKWP_WJwA,4.5
Hotels & Travel,sB45WFgysT617bKWP_WJwA,4.5
Juice Bars & Smoothies,Fk1xpM7fjqEJ4paqk5ZFSg,3.0
Food,Fk1xpM7fjqEJ4paqk5ZFSg,3.0
Grocery,4dVrWc4Nhuw9apfk9BWEcA,2.0
Food,4dVrWc4Nhuw9apfk9BWEcA,2.0
Shopping,4dVrWc4Nhuw9apfk9BWEcA,2.0
Fashion,4dVrWc4Nhuw9apfk9BWEcA,2.0
Drugstores,4dVrWc4Nhuw9apfk9BWEcA,2.0
Department Stores,4dVrWc4Nhuw9apfk9BWEcA,2.0
Discount Store,4dVrWc4Nhuw9apfk9BWEcA,2.0
Electronics,4dVrWc4Nhuw9apfk9BWEcA,2.0
Eyewear & Opticians,xfmkEGiIERBaBMLhw-dTCg,4.5
Shopping,xfmkEGiIERBaBMLhw-dTCg,4.5
Public Services & Government,NTf_U8kYu9PAE2cZGJqtJg,3.5
Libraries,NTf_U8kYu9PAE2cZGJqtJg,3.5
Grocery,kk_oEw1j3xQ-cJaAII8A0Q,3.0
Food,kk_oEw1j3xQ-cJaAII8A0Q,3.0
Flowers & Gifts,RXpADfOCZBGi82-CGxYdsw,4.5
Embroidery & Crochet,RXpADfOCZBGi82-CGxYdsw,4.5
Uniforms,RXpADfOCZBGi82-CGxYdsw,4.5
Arts & Crafts,RXpADfOCZBGi82-CGxYdsw,4.5
Home & Garden,RXpADfOCZBGi82-CGxYdsw,4.5
Shopping,RXpADfOCZBGi82-CGxYdsw,4.5
Gift Shops,RXpADfOCZBGi82-CGxYdsw,4.5
Home Decor,RXpADfOCZBGi82-CGxYdsw,4.5
Couriers & Delivery Services,qFX8IdomeBVhDPCSyz2aRg,3.5
Local Services,qFX8IdomeBVhDPCSyz2aRg,3.5
Food,qFX8IdomeBVhDPCSyz2aRg,3.5
Food Delivery Services,qFX8IdomeBVhDPCSyz2aRg,3.5
Parenting Classes,bYjnX_J1bHZob10DoSFkqQ,5.0
Maternity Wear,bYjnX_J1bHZob10DoSFkqQ,5.0
Fashion,bYjnX_J1bHZob10DoSFkqQ,5.0
Education,bYjnX_J1bHZob10DoSFkqQ,5.0
Specialty Schools,bYjnX_J1bHZob10DoSFkqQ,5.0
Local Services,bYjnX_J1bHZob10DoSFkqQ,5.0
Home Services,bYjnX_J1bHZob10DoSFkqQ,5.0
Laundry Services,bYjnX_J1bHZob10DoSFkqQ,5.0
Child Care & Day Care,bYjnX_J1bHZob10DoSFkqQ,5.0
Shopping,bYjnX_J1bHZob10DoSFkqQ,5.0
Baby Gear & Furniture,bYjnX_J1bHZob10DoSFkqQ,5.0
Furniture Stores,luGY5CJlb4CJ3LrBcSXMPA,3.0
Shopping,luGY5CJlb4CJ3LrBcSXMPA,3.0
Home & Garden,luGY5CJlb4CJ3LrBcSXMPA,3.0
Sandwiches,VZzivJEbmHItOxNXJB3SpA,2.5
Fast Food,VZzivJEbmHItOxNXJB3SpA,2.5
Restaurants,VZzivJEbmHItOxNXJB3SpA,2.5
Barbers,iPSPcprSnkLOuL1Ns8UZZA,4.5
Beauty & Spas,iPSPcprSnkLOuL1Ns8UZZA,4.5
Home Services,Q3kQYhkYxSRyYyeBgtk--A,5.0
Glass & Mirrors,Q3kQYhkYxSRyYyeBgtk--A,5.0
Door Sales/Installation,Q3kQYhkYxSRyYyeBgtk--A,5.0
Hardware Stores,wEfK2HIYNzkA1QYfUjHBaw,2.5
Home Services,wEfK2HIYNzkA1QYfUjHBaw,2.5
Hot Tub & Pool,wEfK2HIYNzkA1QYfUjHBaw,2.5
Pool & Hot Tub Service,wEfK2HIYNzkA1QYfUjHBaw,2.5
Home & Garden,wEfK2HIYNzkA1QYfUjHBaw,2.5
Shopping,wEfK2HIYNzkA1QYfUjHBaw,2.5
Pizza,anLQj9AM8vjbcLSIE0iUgg,4.0
Restaurants,anLQj9AM8vjbcLSIE0iUgg,4.0
Tires,BVo_36t3z7vfXp3XGgJkOg,1.5
Auto Repair,BVo_36t3z7vfXp3XGgJkOg,1.5
Oil Change Stations,BVo_36t3z7vfXp3XGgJkOg,1.5
Automotive,BVo_36t3z7vfXp3XGgJkOg,1.5
Medical Centers,P8brGDYVWjeW9GrKixH0yQ,3.0
Doctors,P8brGDYVWjeW9GrKixH0yQ,3.0
Diagnostic Services,P8brGDYVWjeW9GrKixH0yQ,3.0
Health & Medical,P8brGDYVWjeW9GrKixH0yQ,3.0
Orthopedists,P8brGDYVWjeW9GrKixH0yQ,3.0
Spine Surgeons,P8brGDYVWjeW9GrKixH0yQ,3.0
Diagnostic Imaging,P8brGDYVWjeW9GrKixH0yQ,3.0
Nightlife,Cdytv_YhJO0W0Ab8t2xLtg,3.5
Chicken Wings,Cdytv_YhJO0W0Ab8t2xLtg,3.5
Pubs,Cdytv_YhJO0W0Ab8t2xLtg,3.5
Bars,Cdytv_YhJO0W0Ab8t2xLtg,3.5
American (Traditional),Cdytv_YhJO0W0Ab8t2xLtg,3.5
Restaurants,Cdytv_YhJO0W0Ab8t2xLtg,3.5
Restaurants,3BJxm-HnvzdwD1zjmSbmyQ,3.0
Chinese,3BJxm-HnvzdwD1zjmSbmyQ,3.0
Cocktail Bars,FRYkg_JvsWU9xIXZsEZcVA,3.5
Italian,FRYkg_JvsWU9xIXZsEZcVA,3.5
Nightlife,FRYkg_JvsWU9xIXZsEZcVA,3.5
Seafood,FRYkg_JvsWU9xIXZsEZcVA,3.5
Bars,FRYkg_JvsWU9xIXZsEZcVA,3.5
Restaurants,FRYkg_JvsWU9xIXZsEZcVA,3.5
Bars,9C2rpb56aQvW0ViZHK9sPw,3.5
Restaurants,9C2rpb56aQvW0ViZHK9sPw,3.5
Sports Bars,9C2rpb56aQvW0ViZHK9sPw,3.5
Nightlife,9C2rpb56aQvW0ViZHK9sPw,3.5
Custom Cakes,k0yyD71s2F2eEKWRdkZ6jA,3.0
Food,k0yyD71s2F2eEKWRdkZ6jA,3.0
Desserts,k0yyD71s2F2eEKWRdkZ6jA,3.0
Cupcakes,k0yyD71s2F2eEKWRdkZ6jA,3.0
Ice Cream & Frozen Yogurt,k0yyD71s2F2eEKWRdkZ6jA,3.0
Discount Store,dM5OKNzk9AL2aiq-fV-SYg,1.5
Department Stores,dM5OKNzk9AL2aiq-fV-SYg,1.5
Food,dM5OKNzk9AL2aiq-fV-SYg,1.5
Drugstores,dM5OKNzk9AL2aiq-fV-SYg,1.5
Shopping,dM5OKNzk9AL2aiq-fV-SYg,1.5
Grocery,dM5OKNzk9AL2aiq-fV-SYg,1.5
Fashion,dM5OKNzk9AL2aiq-fV-SYg,1.5
Mobile Phones,dM5OKNzk9AL2aiq-fV-SYg,1.5
Car Wash,qdYfHRsZdcz4Bun4f9Ijaw,2.0
Auto Detailing,qdYfHRsZdcz4Bun4f9Ijaw,2.0
Automotive,qdYfHRsZdcz4Bun4f9Ijaw,2.0
Auto Repair,Y6t4pnKm5LF8y5ChHA27ow,4.5
Automotive,Y6t4pnKm5LF8y5ChHA27ow,4.5
Tires,Y6t4pnKm5LF8y5ChHA27ow,4.5
Oil Change Stations,Y6t4pnKm5LF8y5ChHA27ow,4.5
Pain Management,E_kLUlU60fzoZYAOxbH_3w,2.5
Doctors,E_kLUlU60fzoZYAOxbH_3w,2.5
Health & Medical,E_kLUlU60fzoZYAOxbH_3w,2.5
Osteopathic Physicians,E_kLUlU60fzoZYAOxbH_3w,2.5
Title Loans,txiXR1YfMyk-5S4ZzOVIhQ,2.0
Installment Loans,txiXR1YfMyk-5S4ZzOVIhQ,2.0
Financial Services,txiXR1YfMyk-5S4ZzOVIhQ,2.0
Check Cashing/Pay-day Loans,txiXR1YfMyk-5S4ZzOVIhQ,2.0
Food,0vCsslN-TYnDeOSNT4rIfg,3.5
Organic Stores,0vCsslN-TYnDeOSNT4rIfg,3.5
Specialty Food,0vCsslN-TYnDeOSNT4rIfg,3.5
Health Markets,0vCsslN-TYnDeOSNT4rIfg,3.5
Grocery,0vCsslN-TYnDeOSNT4rIfg,3.5
Desserts,zFvqulgAYOpSG2t1v8AZ-w,4.0
Do-It-Yourself Food,zFvqulgAYOpSG2t1v8AZ-w,4.0
Food,zFvqulgAYOpSG2t1v8AZ-w,4.0
Patisserie/Cake Shop,zFvqulgAYOpSG2t1v8AZ-w,4.0
Live/Raw Food,SZU9c8V2GuREDN5KgyHFJw,4.0
Restaurants,SZU9c8V2GuREDN5KgyHFJw,4.0
Seafood,SZU9c8V2GuREDN5KgyHFJw,4.0
Beer Bar,SZU9c8V2GuREDN5KgyHFJw,4.0
Beer,SZU9c8V2GuREDN5KgyHFJw,4.0
Wine & Spirits,SZU9c8V2GuREDN5KgyHFJw,4.0
Bars,SZU9c8V2GuREDN5KgyHFJw,4.0
Food,SZU9c8V2GuREDN5KgyHFJw,4.0
Nightlife,SZU9c8V2GuREDN5KgyHFJw,4.0
Real Estate,GWGXTKR0Fhdvzf_isDqJug,5.0
Home Services,GWGXTKR0Fhdvzf_isDqJug,5.0
Real Estate Agents,GWGXTKR0Fhdvzf_isDqJug,5.0
Buses,-aeZuatjCDMV1X4gCTz9Ug,4.5
Transportation,-aeZuatjCDMV1X4gCTz9Ug,4.5
Bus Tours,-aeZuatjCDMV1X4gCTz9Ug,4.5
Hotels & Travel,-aeZuatjCDMV1X4gCTz9Ug,4.5
Travel Agents,-aeZuatjCDMV1X4gCTz9Ug,4.5
Travel Services,-aeZuatjCDMV1X4gCTz9Ug,4.5
Airport Shuttles,-aeZuatjCDMV1X4gCTz9Ug,4.5
Tours,-aeZuatjCDMV1X4gCTz9Ug,4.5
Public Transportation,-aeZuatjCDMV1X4gCTz9Ug,4.5
Food,PYW8Buz8S8LpjIe6mZTAcw,3.5
Beer,PYW8Buz8S8LpjIe6mZTAcw,3.5
Wine & Spirits,PYW8Buz8S8LpjIe6mZTAcw,3.5
Restaurants,Lx8ZYUJ_-3Aa8N821mN1WQ,4.0
Filipino,Lx8ZYUJ_-3Aa8N821mN1WQ,4.0
Doctors,M_THnNDHs29aylcK-JqS1A,1.5
Internal Medicine,M_THnNDHs29aylcK-JqS1A,1.5
Health & Medical,M_THnNDHs29aylcK-JqS1A,1.5
Food,uCQqtYW_xc1EJRm7NyakdA,4.5
Desserts,uCQqtYW_xc1EJRm7NyakdA,4.5
Pets,9LLxOjEhLNcdx8i4lL6EUQ,2.0
Veterinarians,9LLxOjEhLNcdx8i4lL6EUQ,2.0
Fashion,h-y5azB-VlQAT3m7Ff2g2Q,5.0
Shopping,h-y5azB-VlQAT3m7Ff2g2Q,5.0
Men's Clothing,h-y5azB-VlQAT3m7Ff2g2Q,5.0
Shopping,XHTgtBSwLnwRHzKSbea2Fg,4.0
Fashion,XHTgtBSwLnwRHzKSbea2Fg,4.0
Seafood,WYYdQDjx-DsCanlP0DpImQ,4.5
Restaurants,WYYdQDjx-DsCanlP0DpImQ,4.5
Sushi Bars,WYYdQDjx-DsCanlP0DpImQ,4.5
Japanese,WYYdQDjx-DsCanlP0DpImQ,4.5
Shopping,U2htB9qk4hOXCdkccvvW0Q,5.0
Books,U2htB9qk4hOXCdkccvvW0Q,5.0
Mags,U2htB9qk4hOXCdkccvvW0Q,5.0
Music & Video,U2htB9qk4hOXCdkccvvW0Q,5.0
Toy Stores,U2htB9qk4hOXCdkccvvW0Q,5.0
Hobby Shops,U2htB9qk4hOXCdkccvvW0Q,5.0
Comic Books,U2htB9qk4hOXCdkccvvW0Q,5.0
Mexican,aNtKyc2rr-uK5cqzY9TVQQ,3.0
Fast Food,aNtKyc2rr-uK5cqzY9TVQQ,3.0
Restaurants,aNtKyc2rr-uK5cqzY9TVQQ,3.0
Painters,yv6kSKxDdZTsvHL25K-U2g,4.5
Home Services,yv6kSKxDdZTsvHL25K-U2g,4.5
Decks & Railing,yv6kSKxDdZTsvHL25K-U2g,4.5
Contractors,yv6kSKxDdZTsvHL25K-U2g,4.5
Pressure Washers,yv6kSKxDdZTsvHL25K-U2g,4.5
Hotels,hUQ9Z7kQeabvhPOAQOVV1A,3.5
Hotels & Travel,hUQ9Z7kQeabvhPOAQOVV1A,3.5
Bed & Breakfast,hUQ9Z7kQeabvhPOAQOVV1A,3.5
Event Planning & Services,hUQ9Z7kQeabvhPOAQOVV1A,3.5
Massage,t5tBd4p7BA7hNDitBUXxrw,4.0
Health & Medical,t5tBd4p7BA7hNDitBUXxrw,4.0
Medical Spas,t5tBd4p7BA7hNDitBUXxrw,4.0
Beauty & Spas,t5tBd4p7BA7hNDitBUXxrw,4.0
Food,oCFcoyGx2VRZ8MHXEsV8tQ,2.5
Grocery,oCFcoyGx2VRZ8MHXEsV8tQ,2.5
Banks & Credit Unions,FC6ef4rMMZKNov_-A9M6iQ,1.5
Financial Services,FC6ef4rMMZKNov_-A9M6iQ,1.5
Nightlife,X_E7U2lVNEwbH_gpOBmAHQ,4.0
Restaurants,X_E7U2lVNEwbH_gpOBmAHQ,4.0
Bars,X_E7U2lVNEwbH_gpOBmAHQ,4.0
Mexican,X_E7U2lVNEwbH_gpOBmAHQ,4.0
Body Shops,EYA514FX4H8MwvFjv2ORQA,4.5
Automotive,EYA514FX4H8MwvFjv2ORQA,4.5
Burgers,G4lRmwDHdvhZAhmtlsYYBw,1.5
Restaurants,G4lRmwDHdvhZAhmtlsYYBw,1.5
Fast Food,G4lRmwDHdvhZAhmtlsYYBw,1.5
Art Classes,DTUfAthScapCGnOnnLUhPA,3.5
Shopping,DTUfAthScapCGnOnnLUhPA,3.5
Education,DTUfAthScapCGnOnnLUhPA,3.5
Arts & Crafts,DTUfAthScapCGnOnnLUhPA,3.5
Appliances & Repair,DTUfAthScapCGnOnnLUhPA,3.5
Knitting Supplies,DTUfAthScapCGnOnnLUhPA,3.5
Art Supplies,DTUfAthScapCGnOnnLUhPA,3.5
Local Services,DTUfAthScapCGnOnnLUhPA,3.5
Gas Stations,DcUDIlxFsvqPvFh8_lb4Sw,1.5
Automotive,DcUDIlxFsvqPvFh8_lb4Sw,1.5
Towing,DcUDIlxFsvqPvFh8_lb4Sw,1.5
Event Planning & Services,zs4d4DqSp5zh3HGFh-PiiQ,2.5
Caterers,zs4d4DqSp5zh3HGFh-PiiQ,2.5
Restaurants,BxhkoR6cscJwwex8gx31OA,3.5
Barbeque,BxhkoR6cscJwwex8gx31OA,3.5
Health & Medical,2oxrOO3c9_mQmqM9kwEm9Q,3.5
Urgent Care,2oxrOO3c9_mQmqM9kwEm9Q,3.5
Italian,Ms5xG8i4p80KSMcF3tt4ug,4.0
Restaurants,Ms5xG8i4p80KSMcF3tt4ug,4.0
Active Life,yswijv6wP2fKbMqAiEZ0vw,5.0
Basketball Courts,yswijv6wP2fKbMqAiEZ0vw,5.0
Stadiums & Arenas,yswijv6wP2fKbMqAiEZ0vw,5.0
Arts & Entertainment,yswijv6wP2fKbMqAiEZ0vw,5.0
Professional Sports Teams,yswijv6wP2fKbMqAiEZ0vw,5.0
Pharmacy,m9ncuZp0nEVhIwu24G-HRw,2.5
Health & Medical,m9ncuZp0nEVhIwu24G-HRw,2.5
Convenience Stores,m9ncuZp0nEVhIwu24G-HRw,2.5
Drugstores,m9ncuZp0nEVhIwu24G-HRw,2.5
Food,m9ncuZp0nEVhIwu24G-HRw,2.5
Shopping,m9ncuZp0nEVhIwu24G-HRw,2.5
Beauty & Spas,QZU7TcrztBb3tXaPbVCkXg,4.5
Tattoo,QZU7TcrztBb3tXaPbVCkXg,4.5
Home & Garden,l6VYP8AxIoW6U52aDo8fXg,4.0
Music & DVDs,l6VYP8AxIoW6U52aDo8fXg,4.0
Fashion,l6VYP8AxIoW6U52aDo8fXg,4.0
Accessories,l6VYP8AxIoW6U52aDo8fXg,4.0
Shopping,l6VYP8AxIoW6U52aDo8fXg,4.0
Home Decor,l6VYP8AxIoW6U52aDo8fXg,4.0
Books,l6VYP8AxIoW6U52aDo8fXg,4.0
Mags,l6VYP8AxIoW6U52aDo8fXg,4.0
Music & Video,l6VYP8AxIoW6U52aDo8fXg,4.0
Video Game Stores,l6VYP8AxIoW6U52aDo8fXg,4.0
Oil Change Stations,wMAxTyExktVtfyqKAfApbA,4.0
Automotive,wMAxTyExktVtfyqKAfApbA,4.0
Tires,wMAxTyExktVtfyqKAfApbA,4.0
Auto Repair,wMAxTyExktVtfyqKAfApbA,4.0
Waxing,E-nhxuu3zbt02oCj_1AFng,5.0
Hair Removal,E-nhxuu3zbt02oCj_1AFng,5.0
Skin Care,E-nhxuu3zbt02oCj_1AFng,5.0
Eyelash Service,E-nhxuu3zbt02oCj_1AFng,5.0
Beauty & Spas,E-nhxuu3zbt02oCj_1AFng,5.0
Weight Loss Centers,vvE3HVfxlx9UYctKPr0dbw,4.5
Health & Medical,vvE3HVfxlx9UYctKPr0dbw,4.5
Life Coach,vvE3HVfxlx9UYctKPr0dbw,4.5
Meditation Centers,vvE3HVfxlx9UYctKPr0dbw,4.5
Professional Services,vvE3HVfxlx9UYctKPr0dbw,4.5
Yoga,vvE3HVfxlx9UYctKPr0dbw,4.5
Active Life,vvE3HVfxlx9UYctKPr0dbw,4.5
Fitness & Instruction,vvE3HVfxlx9UYctKPr0dbw,4.5
Trainers,vvE3HVfxlx9UYctKPr0dbw,4.5
Nutritionists,vvE3HVfxlx9UYctKPr0dbw,4.5
Auto Repair,JnbSkfsl_j2dUoHncBTonA,4.5
Body Shops,JnbSkfsl_j2dUoHncBTonA,4.5
Automotive,JnbSkfsl_j2dUoHncBTonA,4.5
Home Cleaning,5BYQP7i7ckUlgSzX4Yhnmw,5.0
Home Services,5BYQP7i7ckUlgSzX4Yhnmw,5.0
Office Cleaning,5BYQP7i7ckUlgSzX4Yhnmw,5.0
Professional Services,5BYQP7i7ckUlgSzX4Yhnmw,5.0
Window Washing,5BYQP7i7ckUlgSzX4Yhnmw,5.0
Active Life,xAAhPuZ8FG6OlvAw5m1BVQ,3.5
Playgrounds,xAAhPuZ8FG6OlvAw5m1BVQ,3.5
Parks,xAAhPuZ8FG6OlvAw5m1BVQ,3.5
Swimming Pools,xAAhPuZ8FG6OlvAw5m1BVQ,3.5
Health & Medical,DfGNZQsCe9k2BxazCf0p6g,4.5
Chiropractors,DfGNZQsCe9k2BxazCf0p6g,4.5
Beauty & Spas,07JLsUInZr5OSiYH2XVi4g,2.0
Hair Stylists,07JLsUInZr5OSiYH2XVi4g,2.0
Hair Extensions,07JLsUInZr5OSiYH2XVi4g,2.0
Hair Salons,07JLsUInZr5OSiYH2XVi4g,2.0
Dog Parks,hPAmGKnDqummngSTOJN_8g,4.5
Active Life,hPAmGKnDqummngSTOJN_8g,4.5
Parks,hPAmGKnDqummngSTOJN_8g,4.5
Venues & Event Spaces,ORL4JE6tz3rJxVqkdKfegA,3.0
Performing Arts,ORL4JE6tz3rJxVqkdKfegA,3.0
Arts & Entertainment,ORL4JE6tz3rJxVqkdKfegA,3.0
Hotels & Travel,ORL4JE6tz3rJxVqkdKfegA,3.0
Food,ORL4JE6tz3rJxVqkdKfegA,3.0
Convenience Stores,ORL4JE6tz3rJxVqkdKfegA,3.0
American (New),ORL4JE6tz3rJxVqkdKfegA,3.0
Beauty & Spas,ORL4JE6tz3rJxVqkdKfegA,3.0
Restaurants,ORL4JE6tz3rJxVqkdKfegA,3.0
Museums,ORL4JE6tz3rJxVqkdKfegA,3.0
Event Planning & Services,ORL4JE6tz3rJxVqkdKfegA,3.0
Hotels,ORL4JE6tz3rJxVqkdKfegA,3.0
Cinema,ORL4JE6tz3rJxVqkdKfegA,3.0
Resorts,ORL4JE6tz3rJxVqkdKfegA,3.0
Day Spas,ORL4JE6tz3rJxVqkdKfegA,3.0
Food,1GnJDrpp-jyDRCptavD9RQ,4.0
Ice Cream & Frozen Yogurt,1GnJDrpp-jyDRCptavD9RQ,4.0
Desserts,1GnJDrpp-jyDRCptavD9RQ,4.0
Shaved Ice,1GnJDrpp-jyDRCptavD9RQ,4.0
Home & Garden,jkY8aotwcAlSHCgoZrF49w,1.0
Local Services,jkY8aotwcAlSHCgoZrF49w,1.0
Appliances,jkY8aotwcAlSHCgoZrF49w,1.0
Appliances & Repair,jkY8aotwcAlSHCgoZrF49w,1.0
Shopping,jkY8aotwcAlSHCgoZrF49w,1.0
Medical Centers,YD_eZ4TaFrHYRrJVzOXHfw,1.5
Health & Medical,YD_eZ4TaFrHYRrJVzOXHfw,1.5
Restaurants,P10BsKUeoeCeVoK4BS2u0w,4.0
Barbeque,P10BsKUeoeCeVoK4BS2u0w,4.0
Japanese,7Du9oW73YcYFmXdtU5aiSg,3.5
Sushi Bars,7Du9oW73YcYFmXdtU5aiSg,3.5
Restaurants,7Du9oW73YcYFmXdtU5aiSg,3.5
Coffee & Tea,h_qlv6CIXGVurFOhFQ945w,3.5
Food,h_qlv6CIXGVurFOhFQ945w,3.5
Fast Food,QjV4v7q_pt7tt3K1US7IHg,3.0
Sandwiches,QjV4v7q_pt7tt3K1US7IHg,3.0
Chicken Shop,QjV4v7q_pt7tt3K1US7IHg,3.0
Restaurants,QjV4v7q_pt7tt3K1US7IHg,3.0
Restaurants,LGqiubTmpJ-A1L5n7dmc6g,1.5
Sandwiches,LGqiubTmpJ-A1L5n7dmc6g,1.5
Pizza,LGqiubTmpJ-A1L5n7dmc6g,1.5
Chicken Wings,LGqiubTmpJ-A1L5n7dmc6g,1.5
Grocery,FTFtoylMzkrzqNVSl-bkKw,4.0
Food,FTFtoylMzkrzqNVSl-bkKw,4.0
